IdSensore,Data,Media,Min,Max,Stato
9003,2023-09-20,15,11.9,20.7,VA
9003,2023-09-21,13,11.4,18.2,VA
9003,2023-09-22,12,9.5,13.8,VA
9003,2023-09-23,10,7.1,16.4,VA
9003,2023-09-24,12,6,19.3,VA
9003,2023-09-25,13,7.5,21.1,VA
9003,2023-09-26,15,10.3,21.8,VA
9003,2023-09-27,15,10.8,22.9,VA
9003,2023-09-28,15,11,22.7,VA
9003,2023-09-29,15,10.6,22.1,VA
9003,2023-09-30,16,11.9,24.2,VA
9003,2023-10-01,16,11,22.6,VA
9003,2023-10-02,16,11.5,23.3,VA
9003,2023-10-03,16,12.1,22.6,VA
9003,2023-10-04,15,12.5,21.2,VA
9003,2023-10-05,15,10.7,20.9,VA
9003,2023-10-06,14,10.4,20,VA
9003,2023-10-07,15,9.2,22.6,VA
9003,2023-10-08,19,14,27.9,VA
9003,2023-10-09,19,14.1,27.1,VA
9003,2023-10-10,18,12.8,26.4,VA
9003,2023-10-11,15,10.6,22.4,VA
9003,2023-10-12,15,11.2,20.5,VA
9003,2023-10-13,14,10.5,20,VA
9003,2023-10-14,13,9.4,19,VA
9003,2023-10-15,12,6.3,18.9,VA
9003,2023-10-16,7,3,10.8,VA
9003,2023-10-17,6,2.1,12.5,VA
9003,2023-10-18,7,4.4,8.7,VA
9003,2023-10-19,10,7.8,11.8,VA
9003,2023-10-20,12,8,12.9,VA
9003,2023-10-21,10,7.2,11.3,VA
9003,2023-10-22,10,5.9,16.8,VA
9003,2023-10-23,10,7.8,14.1,VA
9003,2023-10-24,10,9.5,11.6,VA
9003,2023-10-25,10,7.4,15.6,VA
9003,2023-10-26,9,6.1,13,VA
9003,2023-10-27,11,6.7,17.9,VA
9003,2023-10-28,9,5.7,14.2,VA
9003,2023-10-29,9,6.3,10.5,VA
9003,2023-10-30,10,8.5,12,VA
9003,2023-10-31,7,4.1,13,VA
9003,2023-11-01,7,3.4,11.7,VA
9003,2023-11-02,7,5.5,9.2,VA
9003,2023-11-03,3,0.3,7.6,VA
9003,2023-11-04,3,-0.3,8.5,VA
9003,2023-11-05,6,2.4,13.2,VA
9003,2023-11-06,7,2.8,13.6,VA
9003,2023-11-07,5,1.2,9.1,VA
9003,2023-11-08,4,0.5,11.5,VA
9003,2023-11-09,3,0.5,6.1,VA
9003,2023-11-10,3,0.5,8.3,VA
9003,2023-11-11,4,-0.4,11.1,VA
9003,2023-11-12,3,0.6,6.9,VA
9003,2023-11-13,6,0.9,13.1,VA
9003,2023-11-14,9,4.3,15.2,VA
9003,2023-11-15,9,4,15.3,VA
9003,2023-11-16,6,2.8,11.3,VA
9003,2023-11-17,6,1.9,12.9,VA
9003,2023-11-18,5,0.7,10.8,VA
9003,2023-11-19,5,1.9,11.7,VA
9003,2023-11-20,6,3.2,11.8,VA
9003,2023-11-21,4,1.2,11.7,VA
9003,2023-11-22,5,1.3,12.3,VA
9003,2023-11-23,5,0.6,12.3,VA
9003,2023-11-24,9,2.2,16.3,VA
9003,2023-11-25,0,-3.6,4.5,VA
9003,2023-11-26,1,-3.4,7.7,VA
9003,2023-11-27,1,-2.3,5.3,VA
9003,2023-11-28,3,-1.8,8.7,VA
9003,2023-11-29,0,-3,5.2,VA
9003,2023-11-30,0,-2.2,4,VA
9003,2023-12-01,6,3.7,8.4,VA
9003,2023-12-02,2,-3.1,7.6,VA
9003,2023-12-03,-2,-5.9,3.5,VA
9003,2023-12-04,-4,-5.6,-0.9,VA
9003,2023-12-05,-1,-3.2,2.8,VA
9003,2023-12-06,1,-2.3,9.6,VA
9003,2023-12-07,0,-2.7,7,VA
9003,2023-12-08,-1,-1.9,1,VA
9003,2023-12-09,1,-2,6.1,VA
9003,2023-12-10,4,-0.3,10,VA
9003,2023-12-11,5,2,10,VA
9003,2023-12-12,5,1.9,9.5,VA
9003,2023-12-13,4,1.9,5,VA
9003,2023-12-14,3,-0.5,8.8,VA
9003,2023-12-15,3,0,9.1,VA
9003,2023-12-16,0,-2.3,6.4,VA
9003,2023-12-17,5,-0.9,13.6,VA
9003,2023-12-18,8,4.7,15.8,VA
9003,2023-12-19,8,4.9,15.9,VA
9003,2023-12-20,6,2.5,10.4,VA
9003,2023-12-21,4,0.8,8.4,VA
9003,2023-12-22,8,5.1,12.9,VA
9003,2023-12-23,9,5.1,15.8,VA
9003,2023-12-24,10,6.3,19,VA
9003,2023-12-25,7,3.5,11.5,VA
9003,2023-12-26,3,0.8,5.7,VA
9003,2023-12-27,3,0.2,8.1,VA
9003,2023-12-28,3,0,6.7,VA
9003,2023-12-29,4,1.6,6,VA
9003,2023-12-30,4,0.9,8.9,VA
9003,2023-12-31,3,1.9,4.7,VA
9003,2024-01-01,2,-1.3,7.6,VA
9003,2024-01-02,2,-0.9,6.4,VA
9003,2024-01-03,4,0.6,8.8,VA
9003,2024-01-04,4,0.3,10,VA
9003,2024-01-05,3,1.1,4.1,VA
9003,2024-01-06,3,2.2,5.1,VA
9003,2024-01-07,3,1.2,4.6,VA
9003,2024-01-08,2,-0.1,4.7,VA
9003,2024-01-09,0,-1.6,1.3,VA
9003,2024-01-10,-2,-3.1,-1.1,VA
9003,2024-01-11,-1,-4.3,4.9,VA
9003,2024-01-12,1,-1.9,7.5,VA
9003,2024-01-13,0,-2.7,7,VA
9003,2024-01-14,-1,-3.4,3.8,VA
9003,2024-01-15,1,-2.9,7,VA
9003,2024-01-16,0,-3.2,5.5,VA
9003,2024-01-17,1,-3,3.1,VA
9003,2024-01-18,4,0.4,9.5,VA
9003,2024-01-19,1,-4.5,5.3,VA
9003,2024-01-20,-3,-7.2,3.6,VA
9003,2024-01-21,-1,-4.7,4.4,VA
9003,2024-01-22,2,-1.6,7.8,VA
9003,2024-01-23,4,-0.6,11.3,VA
9003,2024-01-24,7,1.7,13.4,VA
9003,2024-01-25,9,4.1,17.3,VA
9003,2024-01-26,7,3,13.1,VA
9003,2024-01-27,8,3.3,15.9,VA
9003,2024-01-28,4,0.1,9.6,VA
9003,2024-01-29,3,-0.5,10.7,VA
9003,2024-01-30,4,0.4,10.6,VA
9003,2024-01-31,5,1.1,11.4,VA
9003,2024-02-01,6,2.8,10.8,VA
9003,2024-02-02,7,2.4,13.4,VA
9003,2024-02-03,12,7,20.1,VA
9003,2024-02-04,11,6.8,18,VA
9003,2024-02-05,10,3.5,18,VA
9003,2024-02-06,4,-0.5,9.8,VA
9003,2024-02-07,5,2.9,8,VA
9003,2024-02-08,5,0.3,10,VA
9003,2024-02-09,4,1.7,4.7,VA
9003,2024-02-10,3,1.8,4.6,VA
9003,2024-02-11,4,0.4,6.1,VA
9003,2024-02-12,3,-0.3,9.5,VA
9003,2024-02-13,5,0.9,11.3,VA
9003,2024-02-14,5,0.5,12.7,VA
9003,2024-02-15,7,3.2,13.1,VA
9003,2024-02-16,7,3.7,13.5,VA
9003,2024-02-17,9,3.9,15.7,VA
9003,2024-02-18,8,4.8,13.8,VA
9003,2024-02-19,8,2.6,15.4,VA
9003,2024-02-20,7,2.5,13.7,VA
9003,2024-02-21,5,0.8,11.5,VA
9003,2024-02-22,3,0.6,5.2,VA
9003,2024-02-23,1,0.3,2.6,VA
9003,2024-02-24,1,0,4.6,VA
9003,2024-02-25,2,-0.1,7.9,VA
9003,2024-02-26,1,-0.2,3.7,VA
9003,2024-02-27,3,0.2,5.9,VA
9003,2024-02-28,6,3,13.6,VA
9003,2024-02-29,7,4.6,10.3,VA
9003,2024-03-01,5,3.6,6.5,VA
9003,2024-03-02,4,2.8,5.8,VA
9003,2024-03-03,5,2.6,7.6,VA
9003,2024-03-04,6,2.6,12,VA
9003,2024-03-05,5,2.1,11.8,VA
9003,2024-03-06,4,0.9,9,VA
9003,2024-03-07,3,0.2,8.5,VA
9003,2024-03-08,2,0.9,6,VA
9003,2024-03-09,2,0.3,5.9,VA
9003,2024-03-10,3,0.5,4.2,VA
9003,2024-03-11,4,-0.5,11.3,VA
9003,2024-03-12,7,1,14,VA
9003,2024-03-13,7,3.2,13.6,VA
9003,2024-03-14,7,2.6,14.4,VA
9003,2024-03-15,8,3.9,12.9,VA
9003,2024-03-16,8,3.2,16.3,VA
9003,2024-03-17,8,4,14.5,VA
9003,2024-03-18,6,3.4,9.3,VA
9003,2024-03-19,8,3.1,15.7,VA
9003,2024-03-20,7,4.4,11.9,VA
9003,2024-03-21,9,3.7,17.1,VA
9003,2024-03-22,9,4.5,16.3,VA
9003,2024-03-23,7,2.7,14.3,VA
9003,2024-03-24,5,-0.1,10.6,VA
9003,2024-03-25,5,-0.9,11.4,VA
9003,2024-03-26,4,1.2,7.5,VA
9003,2024-03-27,4,0.6,6.3,VA
9003,2024-03-28,2,0.1,4.2,VA
9003,2024-03-29,6,1,9.8,VA
9003,2024-03-30,9,6.2,12.6,VA
9003,2024-03-31,6,4.5,7.9,VA
9003,2024-04-01,6,0.9,9.6,VA
9003,2024-04-02,6,0.5,14,VA
9003,2024-04-03,5,2.5,9,VA
9003,2024-04-04,8,2.5,15.7,VA
9003,2024-04-05,10,4.6,17.2,VA
9003,2024-04-06,12,6.2,20,VA
9003,2024-04-07,15,8.4,24.1,VA
9003,2024-04-08,16,10.2,22.9,VA
9003,2024-04-09,11,6.8,16.8,VA
9003,2024-04-10,7,2.8,10.7,VA
9003,2024-04-11,12,6.1,18.9,VA
9003,2024-04-12,15,8.8,22,VA
9003,2024-04-13,16,9.8,23.3,VA
9003,2024-04-14,17,10.4,24.2,VA
9003,2024-04-15,14,9.3,19.1,VA
9003,2024-04-16,10,2.2,17.2,VA
9003,2024-04-17,5,-0.3,11.8,VA
9003,2024-04-18,4,-0.1,9.3,VA
9003,2024-04-19,5,-0.5,11.1,VA
9003,2024-04-20,6,1.3,11,VA
9003,2024-04-21,3,-0.4,10.7,VA
9003,2024-04-22,0,-0.4,3.1,VA
9003,2024-04-23,2,-1.2,6,VA
9003,2024-04-24,3,-1.4,9.8,VA
9003,2024-04-25,2,-2.1,8,VA
9003,2024-04-26,5,0.6,10.9,VA
9003,2024-04-27,5,1,9.8,VA
9003,2024-04-28,9,5.5,15.7,VA
9003,2024-04-29,12,5.5,20.1,VA
9003,2024-04-30,14,6.9,21.4,VA
9003,2024-05-01,12,8.2,15.7,VA
9003,2024-05-02,7,4.7,10.2,VA
9003,2024-05-03,8,3.1,15.4,VA
9003,2024-05-04,9,3.8,16.5,VA
9003,2024-05-05,11,5.4,18.9,VA
9003,2024-05-06,9,7.4,11.9,VA
9003,2024-05-07,9,6.7,11.5,VA
9003,2024-05-08,10,7.2,17,VA
9003,2024-05-09,12,7.3,18.9,VA
9003,2024-05-10,13,9.3,19.5,VA
9003,2024-05-11,14,8.2,21,VA
9003,2024-05-12,13,9.2,19.9,VA
9003,2024-05-13,11,8.5,14.2,VA
9003,2024-05-14,11,8.2,14.8,VA
9003,2024-05-15,8,7.8,9.5,VA
9003,2024-05-16,9,4.6,14.9,VA
9003,2024-05-17,9,5,14,VA
9003,2024-05-18,11,5.5,18,VA
9003,2024-05-19,12,6.6,19.4,VA
9003,2024-05-20,12,7.7,19.9,VA
9003,2024-05-21,10,8.5,13.7,VA
9003,2024-05-22,10,7.3,16.6,VA
9003,2024-05-23,9,5.6,14,VA
9003,2024-05-24,9,4.7,15.8,VA
9003,2024-05-25,8,6.3,14.1,VA
9003,2024-05-26,13,6,21.4,VA
9003,2024-05-27,13,8.9,20.9,VA
9003,2024-05-28,13,8.6,19.5,VA
9003,2024-05-29,14,10,19.1,VA
9003,2024-05-30,12,8.9,14.6,VA
9003,2024-05-31,8,5.5,11.7,VA
9008,2023-06-01,10,6.6,14,VA
9008,2023-06-02,11,8.5,16.7,VA
9008,2023-06-03,10,7.8,14.4,VA
9008,2023-06-04,9,6.7,13,VA
9008,2023-06-05,8,6.6,10.3,VA
9008,2023-06-06,10,5.9,14.7,VA
9008,2023-06-07,10,7.8,15.6,VA
9008,2023-06-08,11,8.1,15.3,VA
9008,2023-06-09,12,8.3,16.3,VA
9008,2023-06-10,12,9.5,16.2,VA
9008,2023-06-11,12,9,16.9,VA
9008,2023-06-12,12,9.1,16.7,VA
9008,2023-06-13,10,7.9,14.1,VA
9008,2023-06-14,10,7.3,15,VA
9008,2023-06-15,11,7,15.1,VA
9008,2023-06-16,12,7.3,16.7,VA
9008,2023-06-17,13,9.1,16.9,VA
9008,2023-06-18,13,9.3,17.5,VA
9008,2023-06-19,14,10.6,19.1,VA
9008,2023-06-20,16,12.3,21.2,VA
9008,2023-06-21,19,13.1,24,VA
9008,2023-06-22,18,14.8,23.7,VA
9008,2023-06-23,15,11.6,18.5,VA
9008,2023-06-24,15,11.5,20.4,VA
9008,2023-06-25,14,9.4,18.5,VA
9008,2023-06-26,17,12.6,21,VA
9008,2023-06-27,16,12.9,19.6,VA
9008,2023-06-28,13,10.7,16.1,VA
9008,2023-06-29,12,9.2,15.5,VA
9008,2023-06-30,11,9.7,12.3,VA
9008,2023-07-01,12,9.3,17,VA
9008,2023-07-02,14,10.1,17.6,VA
9008,2023-07-03,14,11.5,17.5,VA
9008,2023-07-04,13,10.8,17.3,VA
9008,2023-07-05,13,8.6,15.9,VA
9008,2023-07-06,11,9,15.8,VA
9008,2023-07-07,14,9.4,18.2,VA
9008,2023-07-08,15,10.2,18.8,VA
9008,2023-07-09,18,13.4,22.1,VA
9008,2023-07-10,19,14.5,23.6,VA
9008,2023-07-11,19,14.3,23.1,VA
9008,2023-07-12,15,10.8,19.3,VA
9008,2023-07-13,14,10.8,18.9,VA
9008,2023-07-14,14,10.8,18.9,VA
9008,2023-07-15,16,11.7,20.7,VA
9008,2023-07-16,17,12.7,21.2,VA
9008,2023-07-17,19,15.2,23.2,VA
9008,2023-07-18,19,15.3,24.3,VA
9008,2023-07-19,18,14.7,23.3,VA
9008,2023-07-20,16,13.1,20.1,VA
9008,2023-07-21,14,11.6,19.9,VA
9008,2023-07-22,13,10.6,17.1,VA
9008,2023-07-23,14,10.7,17.9,VA
9008,2023-07-24,13,11.3,15.2,VA
9008,2023-07-25,13,8.9,18.4,VA
9008,2023-07-26,11,8.8,15.3,VA
9008,2023-07-27,11,7.1,14.1,VA
9008,2023-07-28,13,9,17.7,VA
9008,2023-07-29,14,10.4,18.5,VA
9008,2023-07-30,15,11.1,18.5,VA
9008,2023-07-31,14,11.4,17.1,VA
9008,2023-08-01,13,11.9,15.2,VA
9008,2023-08-02,13,10,15.6,VA
9008,2023-08-03,14,12,17.3,VA
9008,2023-08-04,12,9,15.5,VA
9008,2023-08-05,13,9.9,17.6,VA
9008,2023-08-06,11,7.8,15.4,VA
9008,2023-08-07,9,6.5,13.8,VA
9008,2023-08-08,10,6.6,15.3,VA
9008,2023-08-09,12,8.2,15.7,VA
9008,2023-08-10,13,9.3,17.7,VA
9008,2023-08-11,15,10.5,20.6,VA
9008,2023-08-12,16,12.5,20.8,VA
9008,2023-08-13,17,12.7,21.4,VA
9008,2023-08-14,17,13.3,21.4,VA
9008,2023-08-15,17,12.9,21.3,VA
9008,2023-08-16,17,13.5,21.2,VA
9008,2023-08-17,16,13.1,22.6,VA
9008,2023-08-18,17,12.4,21.8,VA
9008,2023-08-19,18,13.5,23,VA
9008,2023-08-20,19,15.5,23.9,VA
9008,2023-08-21,19,15.1,24.2,VA
9008,2023-08-22,20,17.3,24.5,VA
9008,2023-08-23,21,17.3,25.1,VA
9008,2023-08-24,21,17.4,25.5,VA
9008,2023-08-25,20,16.2,23.7,VA
9008,2023-08-26,16,13.8,20.7,VA
9008,2023-08-27,12,10.9,15,VA
9008,2023-08-28,11,7.6,14.8,VA
9008,2023-08-29,9,6.3,12.2,VA
9008,2023-08-30,9,7.4,12.8,VA
9008,2023-08-31,9,5.7,13.4,VA
9008,2023-09-01,11,7.7,15.7,VA
9008,2023-09-02,13,7.9,17.3,VA
9008,2023-09-03,15,9.9,20.4,VA
9008,2023-09-04,15,12.2,19.8,VA
9008,2023-09-05,11,10.1,13.6,VA
9008,2023-09-06,13,9.1,18.6,VA
9008,2023-09-07,14,9.8,19.4,VA
9008,2023-09-08,15,11.5,18.9,VA
9008,2023-09-09,15,11.2,20.1,VA
9008,2023-09-10,16,12.1,21.6,VA
9008,2023-09-11,17,12.7,21.9,VA
9008,2023-09-12,16,12.1,20.9,VA
9008,2023-09-13,12,10.9,13.7,VA
9008,2023-09-14,12,10.3,16.8,VA
9008,2023-09-15,11,8.8,13,VA
9008,2023-09-16,11,8.5,14.4,VA
9008,2023-09-17,13,10.3,16.9,VA
9008,2023-09-18,12,9.8,12.9,VA
9008,2023-09-19,12,8.8,17.7,VA
9008,2023-09-20,11,8.9,13.6,VA
9008,2023-09-21,9,8.7,11.3,VA
9008,2023-09-22,9,6.1,9.5,VA
9008,2023-09-23,7,4.9,11.2,VA
9008,2023-09-24,8,5.3,12.9,VA
9008,2023-09-25,10,5.5,15.3,VA
9008,2023-09-26,12,8.2,17.2,VA
9008,2023-09-27,12,7.9,16.6,VA
9008,2023-09-28,12,8.1,17.3,VA
9008,2023-09-29,12,8.1,17.2,VA
9008,2023-09-30,13,10.1,18.5,VA
9008,2023-10-01,13,8.3,17.7,VA
9008,2023-10-02,15,11.1,19.8,VA
9008,2023-10-03,13,9.7,18.3,VA
9008,2023-10-04,11,9.4,15.1,VA
9008,2023-10-05,10,6.5,15.2,VA
9008,2023-10-06,10,7.3,15.3,VA
9008,2023-10-07,15,9.3,18.9,VA
9008,2023-10-08,16,12.7,21.1,VA
9008,2023-10-09,15,13.1,19.4,VA
9008,2023-10-10,16,11.8,20.5,VA
9008,2023-10-11,13,8.9,18.6,VA
9008,2023-10-12,11,8.2,16.1,VA
9008,2023-10-13,10,6.6,14.3,VA
9008,2023-10-14,10,7,14,VA
9008,2023-10-15,8,3.7,11.9,VA
9008,2023-10-16,3,0.7,6.4,VA
9008,2023-10-17,3,-0.6,7.8,VA
9008,2023-10-18,5,2.3,7.6,VA
9008,2023-10-19,8,6.9,8.4,VA
9008,2023-10-20,8,5.9,9.1,VA
9008,2023-10-21,6,3.6,6.8,VA
9008,2023-10-22,6,3.3,10.4,VA
9008,2023-10-23,6,4.3,8.4,VA
9008,2023-10-24,7,6.5,8.4,VA
9008,2023-10-25,6,4.5,7.6,VA
9008,2023-10-26,6,3.9,7.9,VA
9008,2023-10-27,8,3.9,12.4,VA
9008,2023-10-28,5,2.8,9.2,VA
9008,2023-10-29,5,3.2,6.7,VA
9008,2023-10-30,7,5.4,9,VA
9008,2023-10-31,4,0.7,7.8,VA
9008,2023-11-01,3,1.5,7.1,VA
9008,2023-11-02,3,1.1,5.8,VA
9008,2023-11-03,0,-2.1,3.5,VA
9008,2023-11-04,0,-1.9,5.8,VA
9008,2023-11-05,3,-0.9,9.3,VA
9008,2023-11-06,3,1.1,11.1,VA
9008,2023-11-07,1,-0.8,5.7,VA
9008,2023-11-08,1,-1.2,6,VA
9008,2023-11-09,0,-2.2,2.8,VA
9008,2023-11-10,0,-2.1,4.9,VA
9008,2023-11-11,0,-2.5,5.5,VA
9008,2023-11-12,0,-2.6,6.1,VA
9008,2023-11-13,6,0.2,11.3,VA
9008,2023-11-14,7,4,12.7,VA
9008,2023-11-15,4,0.5,6.7,VA
9008,2023-11-16,2,-0.7,5.6,VA
9008,2023-11-17,2,-1,4.7,VA
9008,2023-11-18,1,-1.1,6.2,VA
9008,2023-11-19,6,0.4,12.9,VA
9008,2023-11-20,6,2.3,11.6,VA
9008,2023-11-21,3,-0.1,5.1,VA
9008,2023-11-22,2,-0.3,3.8,VA
9008,2023-11-23,5,-1.1,10.9,VA
9008,2023-11-24,6,-2.8,9.5,VA
9008,2023-11-25,-5,-6.7,-3,VA
9008,2023-11-26,-3,-4.6,-0.1,VA
9008,2023-11-27,-3,-5.6,1,VA
9008,2023-11-28,-1,-4.5,3.5,VA
9008,2023-11-29,-4,-6.1,-0.2,VA
9008,2023-11-30,0,-5.2,2.4,VA
9008,2023-12-01,4,2.2,5,VA
9008,2023-12-02,-1,-5.9,4,VA
9008,2023-12-03,-5,-8.2,-1,VA
9008,2023-12-04,-6,-8.7,-3.5,VA
9008,2023-12-05,-3,-4.3,1.3,VA
9008,2023-12-06,-2,-3.5,1.2,VA
9008,2023-12-07,-3,-5.6,1,VA
9008,2023-12-08,-2,-5.2,1.2,VA
9008,2023-12-09,0,-2.2,6.1,VA
9008,2023-12-10,1,-1.9,3.7,VA
9008,2023-12-11,2,0.5,5.3,VA
9008,2023-12-12,4,1.4,7.4,VA
9008,2023-12-13,1,-0.9,4.1,VA
9008,2023-12-14,1,-1,2.9,VA
9008,2023-12-15,0,-2.8,2.5,VA
9008,2023-12-16,0,-3.6,4.5,VA
9008,2023-12-17,5,0.3,10.7,VA
9008,2023-12-18,7,4.3,11.5,VA
9008,2023-12-19,6,4.1,10.8,VA
9008,2023-12-20,4,1.4,6.6,VA
9008,2023-12-21,3,-1.1,6.4,VA
9008,2023-12-22,3,-1.5,5.6,VA
9008,2023-12-23,6,4.4,9.2,VA
9008,2023-12-24,8,5.9,11.4,VA
9008,2023-12-25,8,3.7,12.4,VA
9008,2023-12-26,5,1.6,10.3,VA
9008,2023-12-27,5,1.6,10.1,VA
9008,2023-12-28,0,-2.6,3,VA
9008,2023-12-29,0,-2.5,2.8,VA
9008,2023-12-30,0,-2.7,5.8,VA
9008,2023-12-31,0,-1.5,1.2,VA
9008,2024-01-01,-2,-3.8,2.4,VA
9008,2024-01-02,-2,-4,5.6,VA
9008,2024-01-03,0,-2.5,6.2,VA
9008,2024-01-04,1,-2.3,6.9,VA
9008,2024-01-05,0,-2.3,0.9,VA
9008,2024-01-06,1,-1,3.1,VA
9008,2024-01-07,-1,-1.9,0.3,VA
9008,2024-01-08,-1,-2.8,2.6,VA
9008,2024-01-09,-3,-4.7,-1.2,VA
9008,2024-01-10,-4,-6,-0.3,VA
9008,2024-01-11,-1,-4.8,8.9,VA
9008,2024-01-12,-1,-4.8,6.1,VA
9008,2024-01-13,-2,-5.7,7.3,VA
9008,2024-01-14,-1,-5.1,3.2,VA
9008,2024-01-15,-1,-5.2,5.9,VA
9008,2024-01-16,-3,-5.9,3,VA
9008,2024-01-17,-1,-5.3,1.9,VA
9008,2024-01-18,2,-0.5,7.7,VA
9008,2024-01-19,-3,-10.3,2.3,VA
9008,2024-01-20,-6,-11.1,-1.6,VA
9008,2024-01-21,-3,-7.8,4.2,VA
9008,2024-01-22,0,-3.9,6.3,VA
9008,2024-01-23,1,-4,5.1,VA
9008,2024-01-24,7,-0.3,12.4,VA
9008,2024-01-25,7,3.5,9.6,VA
9008,2024-01-26,6,3.1,10.7,VA
9008,2024-01-27,4,2.1,7.6,VA
9008,2024-01-28,1,-2.9,9.2,VA
9008,2024-01-29,3,-2.7,10.7,VA
9008,2024-01-30,2,-0.9,9.8,VA
9008,2024-01-31,4,-0.1,9.2,VA
9008,2024-02-01,4,0.9,6.6,VA
9008,2024-02-02,4,0.4,8.6,VA
9008,2024-02-03,9,6.7,11.5,VA
9008,2024-02-04,8,5.4,10.7,VA
9008,2024-02-05,8,5,11.7,VA
9008,2024-02-06,4,-1.7,10.8,VA
9008,2024-02-07,-1,-3.7,4.8,VA
9008,2024-02-08,1,-2,8,VA
9008,2024-02-09,0,-1.1,1.1,VA
9008,2024-02-10,0,-0.9,3.4,VA
9008,2024-02-11,1,-0.6,4,VA
9008,2024-02-12,0,-3.3,6.3,VA
9008,2024-02-13,0,-2.8,5.8,VA
9008,2024-02-14,3,-2.1,11.8,VA
9008,2024-02-15,4,1.6,10.3,VA
9008,2024-02-16,4,0.7,11.4,VA
9008,2024-02-17,6,3.2,12.4,VA
9008,2024-02-18,5,1.3,13.1,VA
9008,2024-02-19,4,1.5,8.1,VA
9008,2024-02-20,2,-0.6,5.6,VA
9008,2024-02-21,1,-2.9,9.8,VA
9008,2024-02-22,0,-1.4,3.5,VA
9008,2024-02-23,-1,-4,3.6,VA
9008,2024-02-24,-3,-5.2,1.5,VA
9008,2024-02-25,-3,-4.9,3.9,VA
9008,2024-02-26,-2,-4.4,3.3,VA
9008,2024-02-27,1,-1.3,4.6,VA
9008,2024-02-28,3,0.5,12.2,VA
9008,2024-02-29,3,0.9,9.1,VA
9008,2024-03-01,2,0.4,5,VA
9008,2024-03-02,1,-1.3,4.2,VA
9008,2024-03-03,0,-1.7,5.7,VA
9008,2024-03-04,3,0,14.5,VA
9008,2024-03-05,2,-0.5,9.8,VA
9008,2024-03-06,1,-2.2,8.4,VA
9008,2024-03-07,0,-2.9,7.2,VA
9008,2024-03-08,-2,-3.7,1.1,VA
9008,2024-03-09,-1,-3.3,6.8,VA
9008,2024-03-10,-1,-2.3,1.5,VA
9008,2024-03-11,0,-4.8,9.2,VA
9008,2024-03-12,2,0.4,6.9,VA
9008,2024-03-13,3,-0.1,13.9,VA
9008,2024-03-14,4,0.5,11.5,VA
9008,2024-03-15,4,0.6,15.4,VA
9008,2024-03-16,5,1.2,12.6,VA
9008,2024-03-17,4,1.4,12.4,VA
9008,2024-03-18,4,2.3,6.6,VA
9008,2024-03-19,5,1.9,12.1,VA
9008,2024-03-20,4,-1.4,14,VA
9008,2024-03-21,6,1.5,12.6,VA
9008,2024-03-22,6,1.5,14.3,VA
9008,2024-03-23,3,-0.4,10.1,VA
9008,2024-03-24,-1,-4.6,3.8,VA
9008,2024-03-25,-1,-4.3,5.2,VA
9008,2024-03-26,0,-2.7,1.6,VA
9008,2024-03-27,0,-3.3,2.7,VA
9008,2024-03-28,-1,-4,2.3,VA
9008,2024-03-29,2,-2.4,4.5,VA
9008,2024-03-30,4,1.5,8.9,VA
9008,2024-03-31,2,0.2,2.9,VA
9008,2024-04-01,2,-1.3,3.5,VA
9008,2024-04-02,3,-1.2,10.1,VA
9008,2024-04-03,1,-0.7,5.3,VA
9008,2024-04-04,5,-0.1,13,VA
9008,2024-04-05,6,1.7,13.6,VA
9008,2024-04-06,8,3.9,14.3,VA
9008,2024-04-07,11,7.5,15,VA
9008,2024-04-08,10,5.6,16.7,VA
9008,2024-04-09,6,1.3,10.8,VA
9008,2024-04-10,3,-0.5,7.6,VA
9008,2024-04-11,8,3.7,13,VA
9008,2024-04-12,10,6.9,14.2,VA
9008,2024-04-13,11,8.3,14.1,VA
9008,2024-04-14,11,7.6,16.8,VA
9008,2024-04-15,8,5.1,12.1,VA
9008,2024-04-16,4,-1.6,7.9,VA
9008,2024-04-17,1,-1.8,5,VA
9008,2024-04-18,-1,-2.4,2.2,VA
9008,2024-04-19,1,-3.2,5.6,VA
9008,2024-04-20,0,-2.2,3,VA
9008,2024-04-21,-2,-4.1,3.2,VA
9008,2024-04-22,-3,-4.3,-0.6,VA
9008,2024-04-23,-1,-4,1.3,VA
9008,2024-04-24,0,-2.4,3.6,VA
9008,2024-04-25,-2,-5.1,3.8,VA
9008,2024-04-26,0,-3,3.8,VA
9008,2024-04-27,1,-1.1,5.9,VA
9008,2024-04-28,4,1.2,8.7,VA
9008,2024-04-29,7,3.4,13.4,VA
9008,2024-04-30,9,5.3,14.5,VA
9008,2024-05-01,7,4.2,10,VA
9008,2024-05-02,3,1,6.6,VA
9008,2024-05-03,4,0.4,9.7,VA
9008,2024-05-04,5,1.2,8.9,VA
9008,2024-05-05,7,3.2,12,VA
9008,2024-05-06,4,2.6,6.2,VA
9008,2024-05-07,4,3,7.2,VA
9008,2024-05-08,6,3.2,11.8,VA
9008,2024-05-09,8,4.2,13.2,VA
9008,2024-05-10,8,5.2,13.5,VA
9008,2024-05-11,9,5.6,13.6,VA
9008,2024-05-12,9,6.3,14.2,VA
9008,2024-05-13,6,4.7,7.9,VA
9008,2024-05-14,7,4.3,11.6,VA
9008,2024-05-15,5,3.3,6.5,VA
9008,2024-05-16,5,0.4,12.4,VA
9008,2024-05-17,4,1.9,8.2,VA
