IdSensore,Data,Valore,Stato
9117,2023-10-10,0,VA
9117,2023-10-11,0,VA
9117,2023-10-12,0,VA
9117,2023-10-13,0,VA
9117,2023-10-14,0,VA
9117,2023-10-15,0,VA
9117,2023-10-16,0,VA
9117,2023-10-17,0,VA
9117,2023-10-18,1,VA
9117,2023-10-19,34.4,VA
9117,2023-10-20,103,VA
9117,2023-10-21,36.4,VA
9117,2023-10-22,0.2,VA
9117,2023-10-23,4.4,VA
9117,2023-10-24,50.6,VA
9117,2023-10-25,0.2,VA
9117,2023-10-26,22.8,VA
9117,2023-10-27,17.2,VA
9117,2023-10-28,0,VA
9117,2023-10-29,13.8,VA
9117,2023-10-30,94.8,VA
9117,2023-10-31,40.6,VA
9117,2023-11-01,7.8,VA
9117,2023-11-02,67.8,VA
9117,2023-11-03,4.2,VA
9117,2023-11-04,27.2,VA
9117,2023-11-05,4,VA
9117,2023-11-06,1.8,VA
9117,2023-11-07,15.6,VA
9117,2023-11-08,0,VA
9117,2023-11-09,13,VA
9117,2023-11-10,0,VA
9117,2023-11-11,0,VA
9117,2023-11-12,0,VA
9117,2023-11-13,0,VA
9117,2023-11-14,0.2,VA
9117,2023-11-15,0.2,VA
9117,2023-11-16,0,VA
9117,2023-11-17,0,VA
9117,2023-11-18,0,VA
9117,2023-11-19,0,VA
9117,2023-11-20,0,VA
9117,2023-11-21,0,VA
9117,2023-11-22,0,VA
9117,2023-11-23,0,VA
9117,2023-11-24,0,VA
9117,2023-11-25,0,VA
9117,2023-11-26,0,VA
9117,2023-11-27,0,VA
9117,2023-11-28,0.4,VA
9117,2023-11-29,0,VA
9117,2023-11-30,3.2,VA
9117,2023-12-01,68.2,VA
9117,2023-12-02,36.4,VA
9117,2023-12-03,0,VA
9117,2023-12-04,0,VA
9117,2023-12-05,0.6,VA
9117,2023-12-06,0,VA
9117,2023-12-07,0,VA
9117,2023-12-08,1.8,VA
9117,2023-12-09,3,VA
9117,2023-12-10,1.2,VA
9117,2023-12-11,0.8,VA
9117,2023-12-12,3.4,VA
9117,2023-12-13,3.2,VA
9117,2023-12-14,0,VA
9117,2023-12-15,0,VA
9117,2023-12-16,0,VA
9117,2023-12-17,0,VA
9117,2023-12-18,0,VA
9117,2023-12-19,0,VA
9117,2023-12-20,0,VA
9117,2023-12-21,0,VA
9117,2023-12-22,0,VA
9117,2023-12-23,0,VA
9117,2023-12-24,0,VA
9117,2023-12-25,0,VA
9117,2023-12-26,0,VA
9117,2023-12-27,0,VA
9117,2023-12-28,0,VA
9117,2023-12-29,0,VA
9117,2023-12-30,0,VA
9117,2023-12-31,18.2,VA
9117,2024-01-01,0,VA
9117,2024-01-02,0,VA
9117,2024-01-03,0,VA
9117,2024-01-04,0,VA
9117,2024-01-05,15.8,VA
9117,2024-01-06,30,VA
9117,2024-01-07,0,VA
9117,2024-01-08,0,VA
9117,2024-01-09,0.2,VA
9117,2024-01-10,2.4,VA
9117,2024-01-11,0.6,VA
9117,2024-01-12,0,VA
9117,2024-01-13,0,VA
9117,2024-01-14,0,VA
9117,2024-01-15,0,VA
9117,2024-01-16,0,VA
9117,2024-01-17,9,VA
9117,2024-01-18,4.2,VA
9117,2024-01-19,0.2,VA
9117,2024-01-20,0,VA
9117,2024-01-21,0,VA
9117,2024-01-22,0,VA
9117,2024-01-23,0,VA
9117,2024-01-24,0,VA
9117,2024-01-25,0,VA
9117,2024-01-26,0,VA
9117,2024-01-27,0,VA
9117,2024-01-28,0,VA
9117,2024-01-29,0,VA
9117,2024-01-30,0,VA
9117,2024-01-31,0,VA
9117,2024-02-01,0,VA
9117,2024-02-02,0,VA
9117,2024-02-03,0,VA
9117,2024-02-04,0,VA
9117,2024-02-05,0,VA
9117,2024-02-06,0,VA
9117,2024-02-07,0,VA
9117,2024-02-08,0.8,VA
9117,2024-02-09,71,VA
9117,2024-02-10,28.8,VA
9117,2024-02-11,8.2,VA
9117,2024-02-12,0,VA
9117,2024-02-13,0,VA
9117,2024-02-14,0,VA
9117,2024-02-15,0,VA
9117,2024-02-16,0,VA
9117,2024-02-17,0,VA
9117,2024-02-18,0,VA
9117,2024-02-19,0,VA
9117,2024-02-20,0,VA
9117,2024-02-21,0,VA
9117,2024-02-22,24.6,VA
9117,2024-02-23,44.6,VA
9117,2024-02-24,8.2,VA
9117,2024-02-25,25.4,VA
9117,2024-02-26,10,VA
9117,2024-02-27,53.8,VA
9117,2024-02-28,19.6,VA
9117,2024-02-29,1.6,VA
9117,2024-03-01,31.6,VA
9117,2024-03-02,11.2,VA
9117,2024-03-03,6.8,VA
9117,2024-03-04,0,VA
9117,2024-03-05,13,VA
9117,2024-03-06,1,VA
9117,2024-03-07,0,VA
9117,2024-03-08,0.4,VA
9117,2024-03-09,1.6,VA
9117,2024-03-10,42,VA
9117,2024-03-11,0.6,VA
9117,2024-03-12,0,VA
9117,2024-03-13,0,VA
9117,2024-03-14,0,VA
9117,2024-03-15,0,VA
9117,2024-03-16,0,VA
9117,2024-03-17,0,VA
9117,2024-03-18,0,VA
9117,2024-03-19,0,VA
9117,2024-03-20,0,VA
9117,2024-03-21,0,VA
9117,2024-03-22,0,VA
9117,2024-03-23,0,VA
9117,2024-03-24,0,VA
9117,2024-03-25,0,VA
9117,2024-03-26,3.6,VA
9117,2024-03-27,49.2,VA
9117,2024-03-28,9.8,VA
9117,2024-03-29,15,VA
9117,2024-03-30,14,VA
9117,2024-03-31,56.8,VA
9117,2024-04-01,58.8,VA
9117,2024-04-02,0,VA
9117,2024-04-03,8.8,VA
9117,2024-04-04,0,VA
9117,2024-04-05,0,VA
9117,2024-04-06,0,VA
9117,2024-04-07,0,VA
9117,2024-04-08,0,VA
9117,2024-04-09,27.8,VA
9117,2024-04-10,9.4,VA
9117,2024-04-11,0,VA
9117,2024-04-12,0,VA
9117,2024-04-13,0,VA
9117,2024-04-14,0,VA
9117,2024-04-15,0,VA
9117,2024-04-16,0,VA
9117,2024-04-17,0,VA
9117,2024-04-18,0,VA
9117,2024-04-19,0,VA
9117,2024-04-20,0,VA
9117,2024-04-21,0,VA
9117,2024-04-22,0.6,VA
9117,2024-04-23,0,VA
9117,2024-04-24,0,VA
9117,2024-04-25,0,VA
9117,2024-04-26,2.6,VA
9117,2024-04-27,4.2,VA
9117,2024-04-28,28,VA
9117,2024-04-29,0,VA
9117,2024-04-30,0,VA
9117,2024-05-01,5.4,VA
9117,2024-05-02,16.6,VA
9117,2024-05-03,19.4,VA
9117,2024-05-04,1,VA
9117,2024-05-05,0,VA
9117,2024-05-06,9,VA
9117,2024-05-07,6.4,VA
9117,2024-05-08,1.2,VA
9117,2024-05-09,0,VA
9117,2024-05-10,0,VA
9117,2024-05-11,0,VA
9117,2024-05-12,10,VA
9117,2024-05-13,15,VA
9117,2024-05-14,8.8,VA
9117,2024-05-15,49.2,VA
9117,2024-05-16,42.8,VA
9117,2024-05-17,5.2,VA
9117,2024-05-18,0,VA
9117,2024-05-19,1.2,VA
9117,2024-05-20,3.6,VA
9117,2024-05-21,13.2,VA
9117,2024-05-22,3.8,VA
9117,2024-05-23,7.8,VA
9117,2024-05-24,1,VA
9117,2024-05-25,17.8,VA
9117,2024-05-26,0.2,VA
9117,2024-05-27,3.8,VA
9117,2024-05-28,0,VA
9117,2024-05-29,0,VA
9117,2024-05-30,13.8,VA
9117,2024-05-31,10.6,VA
9119,2023-06-01,11.4,VA
9119,2023-06-02,5.8,VA
9119,2023-06-03,4.6,VA
9119,2023-06-04,15.2,VA
9119,2023-06-05,4.8,VA
9119,2023-06-06,8.2,VA
9119,2023-06-07,4.8,VA
9119,2023-06-08,1,VA
9119,2023-06-09,4,VA
9119,2023-06-10,0.6,VA
9119,2023-06-11,29.8,VA
9119,2023-06-12,7.2,VA
9119,2023-06-13,32.2,VA
9119,2023-06-14,8.4,VA
9119,2023-06-15,0.4,VA
9119,2023-06-16,0,VA
9119,2023-06-17,0,VA
9119,2023-06-18,0,VA
9119,2023-06-19,0,VA
9119,2023-06-20,0,VA
9119,2023-06-21,0,VA
9119,2023-06-22,1.2,VA
9119,2023-06-23,17.8,VA
9119,2023-06-24,0,VA
9119,2023-06-25,0,VA
9119,2023-06-26,0,VA
9119,2023-06-27,0,VA
9119,2023-06-28,0,VA
9119,2023-06-29,0,VA
9119,2023-06-30,22.4,VA
9119,2023-07-01,1,VA
9119,2023-07-02,0,VA
9119,2023-07-03,16.4,VA
9119,2023-07-04,1.6,VA
9119,2023-07-05,44.2,VA
9119,2023-07-06,9.2,VA
9119,2023-07-07,0,VA
9119,2023-07-08,1.6,VA
9119,2023-07-09,0,VA
9119,2023-07-10,0,VA
9119,2023-07-11,0,VA
9119,2023-07-12,92.4,VA
9119,2023-07-13,19.6,VA
9119,2023-07-14,0.4,VA
9119,2023-07-15,0,VA
9119,2023-07-16,0,VA
9119,2023-07-17,0,VA
9119,2023-07-18,0.6,VA
9119,2023-07-19,3.2,VA
9119,2023-07-20,2.2,VA
9119,2023-07-21,11.8,VA
9119,2023-07-22,0,VA
9119,2023-07-23,0,VA
9119,2023-07-24,55.4,VA
9119,2023-07-25,29.8,VA
9119,2023-07-26,0,VA
9119,2023-07-27,0,VA
9119,2023-07-28,0,VA
9119,2023-07-29,4,VA
9119,2023-07-30,2.4,VA
9119,2023-07-31,0,VA
9119,2023-08-01,14.8,VA
9119,2023-08-02,4.2,VA
9119,2023-08-03,12,VA
9119,2023-08-04,4.6,VA
9119,2023-08-05,0,VA
9119,2023-08-06,0,VA
9119,2023-08-07,0,VA
9119,2023-08-08,0,VA
9119,2023-08-09,0,VA
9119,2023-08-10,0,VA
9119,2023-08-11,0,VA
9119,2023-08-12,0,VA
9119,2023-08-13,0,VA
9119,2023-08-14,0,VA
9119,2023-08-15,0,VA
9119,2023-08-16,10,VA
9119,2023-08-17,6.8,VA
9119,2023-08-18,0,VA
9119,2023-08-19,0,VA
9119,2023-08-20,7,VA
9119,2023-08-21,0,VA
9119,2023-08-22,0,VA
9119,2023-08-23,0,VA
9119,2023-08-24,0,VA
9119,2023-08-25,0,VA
9119,2023-08-26,17.8,VA
9119,2023-08-27,60.4,VA
9119,2023-08-28,63.8,VA
9119,2023-08-29,0.2,VA
9119,2023-08-30,6,VA
9119,2023-08-31,0,VA
9119,2023-09-01,0,VA
9119,2023-09-02,0,VA
9119,2023-09-03,0,VA
9119,2023-09-04,0,VA
9119,2023-09-05,0,VA
9119,2023-09-06,0,VA
9119,2023-09-07,0,VA
9119,2023-09-08,0,VA
9119,2023-09-09,0,VA
9119,2023-09-10,0,VA
9119,2023-09-11,0,VA
9119,2023-09-12,0,VA
9119,2023-09-13,12,VA
9119,2023-09-14,0.4,VA
9119,2023-09-15,9.2,VA
9119,2023-09-16,0.2,VA
9119,2023-09-17,7.2,VA
9119,2023-09-18,49,VA
9119,2023-09-19,0,VA
9119,2023-09-20,2.6,VA
9119,2023-09-21,24.2,VA
9119,2023-09-22,148,VA
9119,2023-09-23,0.2,VA
9119,2023-09-24,0,VA
9119,2023-09-25,0,VA
9119,2023-09-26,0,VA
9119,2023-09-27,0,VA
9119,2023-09-28,0,VA
9119,2023-09-29,0,VA
9119,2023-09-30,0,VA
9119,2023-10-01,0,VA
9119,2023-10-02,0,VA
9119,2023-10-03,0,VA
9119,2023-10-04,0,VA
9119,2023-10-05,0,VA
9119,2023-10-06,0,VA
9119,2023-10-07,0,VA
9119,2023-10-08,0,VA
9119,2023-10-09,0,VA
9119,2023-10-10,0,VA
9119,2023-10-11,0,VA
9119,2023-10-12,0,VA
9119,2023-10-13,0,VA
9119,2023-10-14,0,VA
9119,2023-10-15,0,VA
9119,2023-10-16,0,VA
9119,2023-10-17,0,VA
9119,2023-10-18,1.4,VA
9119,2023-10-19,42,VA
9119,2023-10-20,206,VA
9119,2023-10-21,49.4,VA
9119,2023-10-22,9,VA
9119,2023-10-23,5,VA
9119,2023-10-24,52.6,VA
9119,2023-10-25,0.2,VA
9119,2023-10-26,23.4,VA
9119,2023-10-27,32.2,VA
9119,2023-10-28,0,VA
9119,2023-10-29,14.4,VA
9119,2023-10-30,139.6,VA
9119,2023-10-31,41,VA
9119,2023-11-01,8,VA
9119,2023-11-02,97.4,VA
9119,2023-11-03,34,VA
9119,2023-11-04,19,VA
9119,2023-11-05,6.4,VA
9119,2023-11-06,0,VA
9119,2023-11-07,12.8,VA
9119,2023-11-08,0,VA
9119,2023-11-09,8.4,VA
9119,2023-11-10,0,VA
9119,2023-11-11,0,VA
9119,2023-11-12,0,VA
9119,2023-11-13,0,VA
9119,2023-11-14,0,VA
9119,2023-11-15,0,VA
9119,2023-11-16,0,VA
9119,2023-11-17,0,VA
9119,2023-11-18,0,VA
9119,2023-11-19,0,VA
9119,2023-11-20,0,VA
9119,2023-11-21,0,VA
9119,2023-11-22,0,VA
9119,2023-11-23,0,VA
9119,2023-11-24,0,VA
9119,2023-11-25,0,VA
9119,2023-11-26,0,VA
9119,2023-11-27,0,VA
9119,2023-11-28,0,VA
9119,2023-11-29,0,VA
9119,2023-11-30,6,VA
9119,2023-12-01,98.4,VA
9119,2023-12-02,51.6,VA
9119,2023-12-03,0,VA
9119,2023-12-04,1,VA
9119,2023-12-05,0,VA
9119,2023-12-06,0,VA
9119,2023-12-07,0,VA
9119,2023-12-08,0.4,VA
9119,2023-12-09,0.8,VA
9119,2023-12-10,0.2,VA
9119,2023-12-11,0,VA
9119,2023-12-12,3.2,VA
9119,2023-12-13,3.2,VA
9119,2023-12-14,0,VA
9119,2023-12-15,0,VA
9119,2023-12-16,0,VA
9119,2023-12-17,0,VA
9119,2023-12-18,0,VA
9119,2023-12-19,0,VA
9119,2023-12-20,0,VA
9119,2023-12-21,0,VA
9119,2023-12-22,0,VA
9119,2023-12-23,0,VA
9119,2023-12-24,0,VA
9119,2023-12-25,0,VA
9119,2023-12-26,0,VA
9119,2023-12-27,0,VA
9119,2023-12-28,0,VA
9119,2023-12-29,0,VA
9119,2023-12-30,0,VA
9119,2023-12-31,18.6,VA
9119,2024-01-01,0,VA
9119,2024-01-02,0,VA
9119,2024-01-03,0,VA
9119,2024-01-04,0,VA
9119,2024-01-05,41.8,VA
9119,2024-01-06,8.2,VA
9119,2024-01-07,0,VA
9119,2024-01-08,0,VA
9119,2024-01-09,0,VA
9119,2024-01-10,0,VA
9119,2024-01-11,0,VA
9119,2024-01-12,0,VA
9119,2024-01-13,0,VA
9119,2024-01-14,0,VA
9119,2024-01-15,0,VA
9119,2024-01-16,0,VA
9119,2024-01-17,9.8,VA
9119,2024-01-18,6.6,VA
9119,2024-01-19,0.4,VA
9119,2024-01-20,0,VA
9119,2024-01-21,0,VA
9119,2024-01-22,0,VA
9119,2024-01-23,0,VA
9119,2024-01-24,0,VA
9119,2024-01-25,0,VA
9119,2024-01-26,0,VA
9119,2024-01-27,0,VA
9119,2024-01-28,0,VA
9119,2024-01-29,0,VA
9119,2024-01-30,0,VA
9119,2024-01-31,0,VA
9119,2024-02-01,0,VA
9119,2024-02-02,0,VA
9119,2024-02-03,0,VA
9119,2024-02-04,0,VA
9119,2024-02-05,0,VA
9119,2024-02-06,0,VA
9119,2024-02-07,0,VA
9119,2024-02-08,0,VA
9119,2024-02-09,82,VA
9119,2024-02-10,53.4,VA
9119,2024-02-11,5.8,VA
9119,2024-02-12,0,VA
9119,2024-02-13,0,VA
9119,2024-02-14,0,VA
9119,2024-02-15,0,VA
9119,2024-02-16,0,VA
9119,2024-02-17,0,VA
9119,2024-02-18,0,VA
9119,2024-02-19,0,VA
9119,2024-02-20,0,VA
9119,2024-02-21,0,VA
9119,2024-02-22,27.8,VA
9119,2024-02-23,52.8,VA
9119,2024-02-24,28.6,VA
9119,2024-02-25,8.4,VA
9119,2024-02-26,23.8,VA
9119,2024-02-27,62.8,VA
9119,2024-02-28,8.4,VA
9119,2024-02-29,4.6,VA
9119,2024-03-01,16.2,VA
9119,2024-03-02,13.2,VA
9119,2024-03-03,3.6,VA
9119,2024-03-04,0,VA
9119,2024-03-05,11,VA
9119,2024-03-06,9.6,VA
9119,2024-03-07,0.6,VA
9119,2024-03-08,3.6,VA
9119,2024-03-09,5.4,VA
9119,2024-03-10,57.8,VA
9119,2024-03-11,0,VA
9119,2024-03-12,0,VA
9119,2024-03-13,0,VA
9119,2024-03-14,0,VA
9119,2024-03-15,0,VA
9119,2024-03-16,0,VA
9119,2024-03-17,0,VA
9119,2024-03-18,0.8,VA
9119,2024-03-19,0,VA
9119,2024-03-20,0,VA
9119,2024-03-21,0,VA
9119,2024-03-22,0,VA
9119,2024-03-23,3.4,VA
9119,2024-03-24,0,VA
9119,2024-03-25,0,VA
9119,2024-03-26,3.6,VA
9119,2024-03-27,62,VA
9119,2024-03-28,9,VA
9119,2024-03-29,10.4,VA
9119,2024-03-30,26.2,VA
9119,2024-03-31,85.4,VA
9119,2024-04-01,110.8,VA
9119,2024-04-02,0,VA
9119,2024-04-03,1.8,VA
9119,2024-04-04,0,VA
9119,2024-04-05,0,VA
9119,2024-04-06,0,VA
9119,2024-04-07,0,VA
9119,2024-04-08,0,VA
9119,2024-04-09,19.4,VA
9119,2024-04-10,34.2,VA
9119,2024-04-11,0,VA
9119,2024-04-12,0,VA
9119,2024-04-13,0,VA
9119,2024-04-14,0,VA
9119,2024-04-15,0,VA
9119,2024-04-16,0,VA
9119,2024-04-17,0,VA
9119,2024-04-18,0,VA
9119,2024-04-19,0,VA
9119,2024-04-20,0,VA
9119,2024-04-21,1.6,VA
9119,2024-04-22,3.2,VA
9119,2024-04-23,1.8,VA
9119,2024-04-24,0,VA
9119,2024-04-25,0,VA
9119,2024-04-26,1.6,VA
9119,2024-04-27,7.6,VA
9119,2024-04-28,13.2,VA
9119,2024-04-29,0,VA
9119,2024-04-30,0,VA
9119,2024-05-01,9.2,VA
9119,2024-05-02,32.8,VA
9119,2024-05-03,17.4,VA
9119,2024-05-04,3.6,VA
9119,2024-05-05,0,VA
9119,2024-05-06,7.2,VA
9119,2024-05-07,2,VA
9119,2024-05-08,5.6,VA
9119,2024-05-09,0.2,VA
9119,2024-05-10,0,VA
9119,2024-05-11,0,VA
9119,2024-05-12,3.4,VA
9119,2024-05-13,3.6,VA
9119,2024-05-14,10.4,VA
9119,2024-05-15,122.4,VA
9119,2024-05-16,42.4,VA
9119,2024-05-17,5,VA
9119,2024-05-18,2.2,VA
9119,2024-05-19,2.2,VA
9119,2024-05-20,5.2,VA
9119,2024-05-21,27.8,VA
9119,2024-05-22,0.8,VA
9119,2024-05-23,6.8,VA
9119,2024-05-24,10.6,VA
9119,2024-05-25,15,VA
9119,2024-05-26,0,VA
9119,2024-05-27,6.6,VA
9119,2024-05-28,2.6,VA
9119,2024-05-29,6,VA
9119,2024-05-30,21,VA
9119,2024-05-31,24,VA
9123,2023-06-01,11.8,VA
9123,2023-06-02,2.2,VA
9123,2023-06-03,1,VA
9123,2023-06-04,17.4,VA
9123,2023-06-05,3.8,VA
9123,2023-06-06,4,VA
9123,2023-06-07,5.4,VA
9123,2023-06-08,1.8,VA
9123,2023-06-09,1.2,VA
9123,2023-06-10,0.6,VA
9123,2023-06-11,4.6,VA
9123,2023-06-12,14.8,VA
9123,2023-06-13,9.2,VA
9123,2023-06-14,1.2,VA
9123,2023-06-15,3.4,VA
9123,2023-06-16,0,VA
9123,2023-06-17,0,VA
9123,2023-06-18,0,VA
9123,2023-06-19,0,VA
9123,2023-06-20,0,VA
9123,2023-06-21,0,VA
9123,2023-06-22,0,VA
9123,2023-06-23,0,VA
9123,2023-06-24,0,VA
9123,2023-06-25,0,VA
9123,2023-06-26,0,VA
9123,2023-06-27,0,VA
9123,2023-06-28,0,VA
9123,2023-06-29,0,VA
9123,2023-06-30,33.4,VA
9123,2023-07-01,0.6,VA
9123,2023-07-02,0,VA
9123,2023-07-03,39.2,VA
9123,2023-07-04,32.2,VA
9123,2023-07-05,5.8,VA
9123,2023-07-06,37.8,VA
9123,2023-07-07,0,VA
9123,2023-07-08,4.8,VA
9123,2023-07-09,0,VA
9123,2023-07-10,0,VA
9123,2023-07-11,0,VA
9123,2023-07-12,72.6,VA
9123,2023-07-13,1.4,VA
9123,2023-07-14,0,VA
9123,2023-07-15,0,VA
9123,2023-07-16,0,VA
9123,2023-07-17,0,VA
9123,2023-07-18,0,VA
9123,2023-07-19,9.8,VA
9123,2023-07-20,1,VA
9123,2023-07-21,33.2,VA
9123,2023-07-22,0,VA
9123,2023-07-23,0.6,VA
9123,2023-07-24,19,VA
9123,2023-07-25,15.4,VA
9123,2023-07-26,0,VA
9123,2023-07-27,0,VA
9123,2023-07-28,0,VA
9123,2023-07-29,6.2,VA
9123,2023-07-30,1.2,VA
9123,2023-07-31,0.2,VA
9123,2023-08-01,12.6,VA
9123,2023-08-02,9,VA
9123,2023-08-03,0,VA
9123,2023-08-04,11.8,VA
9123,2023-08-05,0,VA
9123,2023-08-06,0,VA
9123,2023-08-07,0,VA
9123,2023-08-08,0,VA
9123,2023-08-09,0,VA
9123,2023-08-10,0,VA
9123,2023-08-11,0,VA
9123,2023-08-12,0,VA
9123,2023-08-13,0,VA
9123,2023-08-14,0,VA
9123,2023-08-15,0,VA
9123,2023-08-16,0.6,VA
9123,2023-08-17,34.2,VA
9123,2023-08-18,0,VA
9123,2023-08-19,0,VA
9123,2023-08-20,0,VA
9123,2023-08-21,0,VA
9123,2023-08-22,0,VA
9123,2023-08-23,0,VA
9123,2023-08-24,0,VA
9123,2023-08-25,0,VA
9123,2023-08-26,31.8,VA
9123,2023-08-27,131,VA
9123,2023-08-28,41.2,VA
9123,2023-08-29,0.2,VA
9123,2023-08-30,0,VA
9123,2023-08-31,0,VA
9123,2023-09-01,0,VA
9123,2023-09-02,0,VA
9123,2023-09-03,0,VA
9123,2023-09-04,0,VA
9123,2023-09-05,0,VA
9123,2023-09-06,0,VA
9123,2023-09-07,0,VA
9123,2023-09-08,0,VA
9123,2023-09-09,0,VA
9123,2023-09-10,0,VA
9123,2023-09-11,0,VA
9123,2023-09-12,0,VA
9123,2023-09-13,19.4,VA
9123,2023-09-14,6,VA
9123,2023-09-15,4.4,VA
9123,2023-09-16,1.6,VA
9123,2023-09-17,18.6,VA
9123,2023-09-18,13.4,VA
9123,2023-09-19,0.2,VA
9123,2023-09-20,2.4,VA
9123,2023-09-21,8,VA
9123,2023-09-22,84.8,VA
9123,2023-09-23,5.2,VA
9123,2023-09-24,0,VA
9123,2023-09-25,0,VA
9123,2023-09-26,0,VA
9123,2023-09-27,0,VA
9123,2023-09-28,0,VA
9123,2023-09-29,0,VA
9123,2023-09-30,0,VA
9123,2023-10-01,0,VA
9123,2023-10-02,0,VA
9123,2023-10-03,0,VA
9123,2023-10-04,0,VA
9123,2023-10-05,0,VA
9123,2023-10-06,0,VA
9123,2023-10-07,0,VA
9123,2023-10-08,0,VA
9123,2023-10-09,0,VA
9123,2023-10-10,0,VA
9123,2023-10-11,0,VA
9123,2023-10-12,0,VA
9123,2023-10-13,0,VA
9123,2023-10-14,0,VA
9123,2023-10-15,0,VA
9123,2023-10-16,0,VA
9123,2023-10-17,0,VA
9123,2023-10-18,1.4,VA
9123,2023-10-19,17.2,VA
9123,2023-10-20,54.8,VA
9123,2023-10-21,50.2,VA
9123,2023-10-22,7.8,VA
9123,2023-10-23,6.2,VA
9123,2023-10-24,37,VA
9123,2023-10-25,0.2,VA
9123,2023-10-26,19.8,VA
9123,2023-10-27,21.8,VA
9123,2023-10-28,0,VA
9123,2023-10-29,10,VA
9123,2023-10-30,36.4,VA
9123,2023-10-31,51.6,VA
9123,2023-11-01,2.8,VA
9123,2023-11-02,67.8,VA
9123,2023-11-03,55.6,VA
9123,2023-11-04,15.4,VA
9123,2023-11-05,4.4,VA
9123,2023-11-06,1,VA
9123,2023-11-07,10.8,VA
9123,2023-11-08,0.2,VA
9123,2023-11-09,10,VA
9123,2023-11-10,0.6,VA
9123,2023-11-11,0.2,VA
9123,2023-11-12,0,VA
9123,2023-11-13,0,VA
9123,2023-11-14,0,VA
9123,2023-11-15,0,VA
9123,2023-11-16,0,VA
9123,2023-11-17,0,VA
9123,2023-11-18,0,VA
9123,2023-11-19,0,VA
9123,2023-11-20,0,VA
9123,2023-11-21,0,VA
9123,2023-11-22,0,VA
9123,2023-11-23,0,VA
9123,2023-11-24,0,VA
9123,2023-11-25,0,VA
9123,2023-11-26,0,VA
9123,2023-11-27,0,VA
9123,2023-11-28,0.2,VA
9123,2023-11-29,0,VA
9123,2023-11-30,4.4,VA
9123,2023-12-01,34.2,VA
9123,2023-12-02,33,VA
9123,2023-12-03,0,VA
9123,2023-12-04,0,VA
9123,2023-12-05,2,VA
9123,2023-12-06,0,VA
9123,2023-12-07,0,VA
9123,2023-12-08,1.6,VA
9123,2023-12-09,1.2,VA
9123,2023-12-10,0.6,VA
9123,2023-12-11,0,VA
9123,2023-12-12,1.8,VA
9123,2023-12-13,1.8,VA
9123,2023-12-14,0,VA
9123,2023-12-15,0,VA
9123,2023-12-16,0,VA
9123,2023-12-17,0,VA
9123,2023-12-18,0,VA
9123,2023-12-19,0,VA
9123,2023-12-20,0,VA
9123,2023-12-21,0,VA
9123,2023-12-22,0,VA
9123,2023-12-23,0,VA
9123,2023-12-24,0,VA
9123,2023-12-25,0,VA
9123,2023-12-26,0,VA
9123,2023-12-27,0,VA
9123,2023-12-28,0,VA
9123,2023-12-29,0,VA
9123,2023-12-30,0,VA
9123,2023-12-31,20.4,VA
9123,2024-01-01,0,VA
9123,2024-01-02,0,VA
9123,2024-01-03,0,VA
9123,2024-01-04,0,VA
9123,2024-01-05,33.8,VA
9123,2024-01-06,7,VA
9123,2024-01-07,0,VA
9123,2024-01-08,0,VA
9123,2024-01-09,0,VA
9123,2024-01-10,0.2,VA
9123,2024-01-11,0.2,VA
9123,2024-01-12,0,VA
9123,2024-01-13,0,VA
9123,2024-01-14,0,VA
9123,2024-01-15,0,VA
9123,2024-01-16,0,VA
9123,2024-01-17,9.2,VA
9123,2024-01-18,5.2,VA
9123,2024-01-19,2,VA
9123,2024-01-20,0.6,VA
9123,2024-01-21,0,VA
9123,2024-01-22,0,VA
9123,2024-01-23,0,VA
9123,2024-01-24,0,VA
9123,2024-01-25,0,VA
9123,2024-01-26,0,VA
9123,2024-01-27,0,VA
9123,2024-01-28,0,VA
9123,2024-01-29,0,VA
9123,2024-01-30,0,VA
9123,2024-01-31,0,VA
9123,2024-02-01,0,VA
9123,2024-02-02,0,VA
9123,2024-02-03,0,VA
9123,2024-02-04,0,VA
9123,2024-02-05,0,VA
9123,2024-02-06,0,VA
9123,2024-02-07,0,VA
9123,2024-02-08,1,VA
9123,2024-02-09,88.4,VA
9123,2024-02-10,48.8,VA
9123,2024-02-11,6.8,VA
9123,2024-02-12,0,VA
9123,2024-02-13,0,VA
9123,2024-02-14,0,VA
9123,2024-02-15,0,VA
9123,2024-02-16,0,VA
9123,2024-02-17,0,VA
9123,2024-02-18,0,VA
9123,2024-02-19,0,VA
9123,2024-02-20,0,VA
9123,2024-02-21,0,VA
9123,2024-02-22,42.8,VA
9123,2024-02-23,44.6,VA
9123,2024-02-24,12.6,VA
9123,2024-02-25,2.8,VA
9123,2024-02-26,36.4,VA
9123,2024-02-27,40.6,VA
9123,2024-02-28,3,VA
9123,2024-02-29,3.4,VA
9123,2024-03-01,17.4,VA
9123,2024-03-02,17.8,VA
9123,2024-03-03,1.8,VA
9123,2024-03-04,0.2,VA
9123,2024-03-05,12,VA
9123,2024-03-06,13,VA
9123,2024-03-07,1.2,VA
9123,2024-03-08,4.6,VA
9123,2024-03-09,7.2,VA
9123,2024-03-10,58.8,VA
9123,2024-03-11,4.4,VA
9123,2024-03-12,0,VA
9123,2024-03-13,0,VA
9123,2024-03-14,0,VA
9123,2024-03-15,0,VA
9123,2024-03-16,0,VA
